Date,Open,High,Low,Close,Adj Close,Volume
08-09-2016,272,276.5,272,275.600006,270.187164,3257359
09-09-2016,274.950012,275.5,270.100006,272.200012,266.853943,2254000
12-09-2016,268.899994,268.899994,256.399994,260,254.893555,4089149
14-09-2016,261,268,256.850006,264.700012,259.501251,5183715
15-09-2016,266.049988,269.75,262,267.399994,262.148224,2969754
16-09-2016,268,275,267.700012,271.149994,265.824554,5596231
19-09-2016,272,277.700012,269.649994,276.149994,270.726379,3949553
20-09-2016,276.950012,276.950012,267.850006,270.100006,264.795166,4084585
21-09-2016,275,276,268,269.700012,264.403046,5226987
22-09-2016,273.200012,277.399994,271.549988,275.350006,269.942047,4923688
23-09-2016,276.75,277.700012,273.299988,275.100006,269.696991,3066615
26-09-2016,274.5,274.5,268.799988,270.399994,265.089294,2817192
27-09-2016,273,273.700012,263.799988,264.700012,259.501251,3623937
28-09-2016,266.700012,272,262.100006,271,265.677521,4450516
29-09-2016,273.299988,273.700012,254.449997,256.799988,251.756393,7369816
30-09-2016,258,259.799988,249.100006,256.75,251.707382,8404996
03-10-2016,260.700012,267.5,259.299988,264.5,259.305145,3775937
04-10-2016,267.600006,269.799988,263.100006,268.700012,263.422668,3083178
05-10-2016,269.950012,269.950012,264,265.450012,260.236511,2157411
06-10-2016,267,267.600006,261.200012,264.899994,259.697327,3683355
07-10-2016,267.399994,268.200012,262.350006,266.850006,261.609009,3109737
10-10-2016,268.950012,268.950012,263.149994,264,258.815002,4104061
13-10-2016,263.299988,263.299988,248.100006,251.100006,246.16835,5621911
14-10-2016,252,256.200012,251.25,254.350006,249.354523,2690365
17-10-2016,253,255.050003,249.399994,250.75,245.825226,1657111
18-10-2016,251.550003,269,251.550003,267,261.756104,4975655
19-10-2016,269,273.399994,262.799988,271.600006,266.265747,4745567
20-10-2016,272.850006,286.399994,268.700012,285.25,279.647644,7256284
21-10-2016,286,288.25,281.649994,285.75,280.137817,4031821
24-10-2016,285.399994,294.899994,283,285.649994,280.039764,7433061
25-10-2016,286.649994,317,280.549988,312.799988,306.656525,20614093
26-10-2016,312.950012,316.5,299.350006,305.100006,299.107788,11974635
27-10-2016,305.450012,308.799988,299.350006,305,299.009735,6866827
28-10-2016,306,309.700012,302.350006,307,300.970459,6175751
01-11-2016,307,308,301.450012,305.149994,299.156769,5197221
02-11-2016,300,304.149994,297.149994,299.899994,294.009888,4954922
03-11-2016,299.700012,301.899994,287.100006,288.200012,282.539703,5762076
04-11-2016,289,291.850006,284.25,287.700012,282.04953,6331988
