Date,Open,High,Low,Close,Adj Close,Volume
29-06-2016,443.350006,446,438.299988,444.950012,431.721405,1259973
30-06-2016,446,461.5,444.299988,456.5,442.927979,2447805
01-07-2016,459.5,460,450.850006,452.299988,438.852814,1003524
04-07-2016,455,463.5,452,461.75,448.021912,1716981
05-07-2016,460,469.799988,457.700012,461.950012,448.215942,3169316
07-07-2016,462,463.100006,446.5,447.850006,434.535187,3383986
08-07-2016,452.649994,455.899994,448.700012,453.100006,439.629059,1993312
11-07-2016,458,458,448.950012,454.450012,440.938934,1042445
12-07-2016,454.100006,456,452.350006,454.549988,441.035919,1745816
13-07-2016,453.5,461.5,452.799988,457,443.413116,990366
14-07-2016,450.100006,468.25,448.299988,466.299988,452.436646,1247664
15-07-2016,467.399994,474,463.5,471.950012,457.918671,1688028
18-07-2016,470.899994,474.799988,459.799988,461.049988,447.342712,904262
19-07-2016,466.5,470.5,460.25,466.450012,452.582184,935805
20-07-2016,466,470.600006,459.299988,462.450012,450.875977,1201100
21-07-2016,462.5,463.700012,451.5,453.100006,443.919861,919699
22-07-2016,454.799988,465.75,451.899994,464.5,455.088898,1048763
25-07-2016,464.600006,475.899994,462.049988,474.75,465.131195,2456774
26-07-2016,475.25,477,469,474.549988,464.935242,1771096
27-07-2016,490,494,475.700012,487.850006,477.965759,4810711
28-07-2016,487.549988,491.25,483.100006,484.850006,475.02655,1673468
29-07-2016,489,500.350006,479,497.299988,487.224304,1285090
01-08-2016,494.100006,509.350006,492.25,504.799988,494.572327,1446878
02-08-2016,502.5,505.399994,494,499.5,489.37973,1429965
03-08-2016,494.5,499,488.75,492.850006,482.864471,1466935
04-08-2016,495,495.649994,483.799988,487.5,477.622833,1365502
05-08-2016,489,498,488.399994,496.399994,486.342529,1491874
08-08-2016,504.600006,504.600006,495.850006,500.399994,490.261505,719355
09-08-2016,498,513.950012,494.049988,512.299988,501.92038,1629914
10-08-2016,511.75,517.799988,508.049988,515,504.565704,1930239
11-08-2016,515,515.650024,497.149994,501.5,491.339203,1554397
12-08-2016,501.399994,507.549988,497.950012,506.25,495.992981,1144279
16-08-2016,501,507.200012,498.399994,504.600006,494.376434,954609
17-08-2016,505.600006,506.149994,496,498,487.910126,819571
18-08-2016,502,504.799988,498.100006,501.200012,491.045288,768492
19-08-2016,503.799988,505.200012,499.25,503.549988,493.347656,714686
22-08-2016,501.200012,512,501.200012,509.75,499.422058,852737
23-08-2016,509.049988,517.950012,505.5,514.599976,504.173798,1128798
24-08-2016,515,524,514.599976,521.799988,511.227875,1525305
25-08-2016,522,525.599976,507.450012,510.799988,500.450775,1750407
26-08-2016,511.100006,515.75,504,506,495.748016,1939625
29-08-2016,506,532.549988,505.049988,530.099976,519.359741,3385040
30-08-2016,534,534.299988,522.099976,529.200012,518.477966,3109674
31-08-2016,522.549988,543.950012,522.549988,539.5,528.569336,5861296
01-09-2016,544.849976,544.849976,533.200012,535.400024,524.552429,1539206
02-09-2016,540,540,530.299988,533.450012,522.641907,1194571
06-09-2016,534,539.25,531,538.25,527.344604,1076564
07-09-2016,536.200012,537.599976,530.25,535.150024,524.307434,1112034
08-09-2016,537.049988,542.400024,533.299988,538.700012,527.785522,1258079
09-09-2016,537.900024,539.25,531.299988,533.400024,522.592896,877367
12-09-2016,529.950012,529.950012,511.799988,515.549988,505.104523,1518821
14-09-2016,516.200012,520.950012,507.399994,518.150024,507.651886,2913337
15-09-2016,520,535.099976,512.700012,530.849976,520.094543,3332908
16-09-2016,531,536.450012,516.650024,519.450012,508.925537,2508819
19-09-2016,519,528.599976,518.400024,525.75,515.0979,1711991
20-09-2016,521.799988,529.349976,520.099976,525.349976,514.705994,2177115
21-09-2016,526,530,520,526.25,515.587708,1535258
22-09-2016,532,535,523.599976,525.650024,514.999939,2089493
23-09-2016,526.299988,529.950012,522.799988,524.599976,513.971191,1274962
26-09-2016,525,532.450012,523.549988,530.650024,519.89856,1574191
27-09-2016,533,543.599976,528.700012,532.400024,521.61322,2744720
28-09-2016,530.900024,552,527.049988,548,536.897095,2133278
29-09-2016,552,558.75,531.799988,549.700012,538.562683,4017561
30-09-2016,547,553.5,540.549988,546.75,535.672363,1827559
03-10-2016,552.400024,589.900024,548.75,578.849976,567.122009,3906682
04-10-2016,580,580,558.75,563.299988,551.887085,2639742
05-10-2016,567.900024,574.5,561.650024,567.200012,555.708069,1350725
06-10-2016,566.650024,570.400024,552.150024,554.900024,543.657288,2062374
07-10-2016,558.5,573.5,555.5,572.200012,560.60675,1273456
10-10-2016,569,575,562.549988,568.599976,557.079712,821752
13-10-2016,568.599976,568.599976,539.150024,546.549988,535.47644,2313854
14-10-2016,550.75,550.75,525,528.5,517.792175,4313266
17-10-2016,531,531,497.25,502.649994,492.465912,6199392
18-10-2016,500,519.75,498.299988,514.099976,503.683899,5249857
19-10-2016,515.950012,516.599976,504.850006,508.350006,498.050415,3673486
20-10-2016,510.899994,521.75,508.649994,520.25,509.70929,2148787
21-10-2016,518,528.599976,517.700012,522.849976,512.256592,2305920
24-10-2016,524,525,510.200012,512.049988,501.675476,1361502
25-10-2016,515,522.200012,506.799988,513.950012,503.536957,6353691
26-10-2016,512.5,519.150024,509.5,516.700012,506.231262,1642999
27-10-2016,520,520.950012,499.700012,504.350006,494.13147,2678717
28-10-2016,504,522.450012,504,520.349976,509.807251,3035406
01-11-2016,521.700012,522.450012,507.600006,509.350006,499.030182,1849912
02-11-2016,501.25,506.049988,498.600006,500.899994,490.751343,912986
03-11-2016,500,507,496.350006,503.25,493.053772,1665044
04-11-2016,503.899994,509.700012,499.600006,506.149994,495.894989,2161223
07-11-2016,508.5,516,503.100006,507.399994,497.119659,2083446
08-11-2016,510.049988,515,501.149994,505.200012,494.964264,1493571
09-11-2016,475,515.75,456,506.149994,495.894989,3941734
10-11-2016,513.150024,521.75,502.75,505.950012,495.699066,1970232
11-11-2016,501,501,479.450012,482.149994,472.381256,3202412
15-11-2016,483,490,450.5,453.5,444.311707,3447068
16-11-2016,460.049988,482.200012,459.399994,475.299988,465.670044,5472898
17-11-2016,475,479.75,455.950012,459,449.700287,2716817
